url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59261051594_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.250 €/mes,"Solo contrato temporal de 1 a 5 años honorarios a cargo del inquilino. Estupendo piso en alquiler en poblenou, próximo a diagonal mar, una vivienda muy soleada y con una gran terraza para celebrar agradables veladas. Muy bien situado, a sólo 3 calles del mar y cerca de la av. Diagonal y el pa...",2250,4 0/,100 m²,No indicada,3,2,,,38812,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59263903722_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.000 €/mes,"El distrito de la teixonera, el tercero más extenso de la ciudad, está situado en el noreste de barcelona, entre los de gràcia y nou barris, y se caracteriza por su relieve accidentado con montañas, colinas y valles. Sus abundantes zonas verdes lo convierten en uno de los espacios más atractivos ...",3000,2 0/,185 m²,No indicada,3,2,,,64344,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59197144389_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.700 €/mes,"Piso completamente reformado y amueblado en el corazon de barcelona!, ubicado en una finca histórica de 1900 totalmente rehabilitada, con ascensor y servicio de vigilancia. Ideal para quienes buscan vivir en el corazón del centro histórico de barcelona, a pasos de teatros, museos, tiendas, restau...",1700,9 0/,,No indicada,2,1,,,150592,,,,,,,2026-05-26
https://www.pisos.com/alquilar/casa-barcelona_capital-59173515190_105600/,Casa en alquiler en Barcelona Capital en Barcelona Capital por 2.200 €/mes,"Oi realtor presenta en exclusiva, casa en alquiler muy luminosa con tres (3) terrazas, sin amueblar. Ubicada en la mejor zona de barcelona, el barrio pedralbes. Los detalles de la casa en alquiler casa en alquiler, toda exterior con superficie de 185m2 construidos, de los cuales 35m2 correspond...",2200,0 0/,185 m²,No indicada,4,2,,,63094,,,,,,,2026-05-26
https://www.pisos.com/alquilar/estudio-el_barri_gotic08002-64229006972_104700/,Estudio en alquiler en El Barri Gòtic en El Barri Gòtic por 1.000 €/mes,"Reservas e inquietudes tipo de alojamiento - alojamiento entero términos y condiciones de alojamiento: - fecha de disponibilidad: 15/07/2026 - duración mínima del alquiler: 32 días - máximo de huéspedes: 2 - todas las facturas incluidas: no, para obtener más información visite el sitio web - a...",1000,estudio el barri gotic 2 0/,28 m²,No indicada,,1,,,38179_20260517,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-eixample_sant_antoni08015-63399426964_105600/,Apartamento en alquiler en Sant Antoni en Sant Antoni por 8.000 €/mes,"En el codiciado barrio de l&rsquo;eixample esquerra, encontramos esta joya &uacute;nica: un aut&eacute;ntico oasis en el coraz&oacute;n de barcelona. Este magn&iacute;fico d&uacute;plex combina el encanto de la arquitectura hist&oacute;rica con comodidades modernas, de...",8000,eixample sant antoni 4 0/,625 m²,No indicada,,3,,,AB2501063-1,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59250032011_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.400 €/mes,"Piso muy acogedor en una zona prime antiga esquerra de l’eixample. Consta de 1 habitación es de tamaño normal con su armario y la otra pequeña tambien con armario. Ideal 1 persona o 1 pareja. Interesados tienen que tener un justificante de temporalidad. Todos los gastos (gas, luz, agua) no estan...",1400,1 0/,,No indicada,2,1,,,138792,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59235467744_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.600 €/mes,"Este luminoso y moderno piso se encuentra en excelente estado, completamente amueblado y listo para entrar a vivir de inmediato. Ubicado en la 2ª planta exterior de una finca con ascensor, ofrece comodidad, funcionalidad y tranquilidad en cada rincón, ideal para quienes buscan un hogar acogedor y...",2600,4 0/,75 m²,No indicada,3,1,,,141599,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59227702618_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.600 €/mes,"Descubre este precioso ático en alquiler en barcelona, totalmente amueblado y listo para entrar a vivir. Con una terraza amplia y soleada, este piso ofrece un espacio perfecto para disfrutar al aire libre en pleno corazón de la ciudad. El ático cuenta con 1 habitación doble, 1 habitación individ...",2600,8 0/,,No indicada,3,1,,,149254,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59176352192_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.600 €/mes,"Piso moderno ubicado en una 3ra planta, totalmente amueblado de 3 dormitorios (2 con cama king size, 1 habitacion mediana) y la cocina totalmente equipada (horno, vitroceramica) consta de balcón y espacio de trabajo en cada dormitorio. Disponible el dia 10 de noviembre 2025! características: ...",2600,2 0/,,No indicada,3,1,,,90084,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59264502725_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.600 €/mes,"Les presentamos este hermoso piso de alquiler temporal por 11 meses ubicado en les corts. Perfecto para de estudiantes que esten realizando masters o perfeccionamiento profesional. Excelente piso cuenta con cuatro habitaciones, dos baños con bañera y bidet, amplio salon al frente con vidrios clim...",2600,5 0/,,No indicada,4,2,,,154348,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59229500315_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.120 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado entre la avenida diagonal y calle córcega, en el distrito eixample izquierdo. A solo tres minutos de la estación de metro provença y a solo siete minutos andando de la estación de metro diagonal. Además, de estar rodeado de todo tipo de c...",2120,5 0/,80 m²,No indicada,3,2,,,62732,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59170901945_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.500 €/mes,"Apartamento hermoso muy moderno con vistas panorámicas y únicas a la sagrada familia. Piso totalmente reformado, completamente amueblado y listo para entrar a vivir. Superficie de 65 m². Alquiler de temporada 11 meses maximo. No tiene ascensor. Dispone de una habitación con cama doble y otra con...",2500,5 0/,,No indicada,2,1,,,160082,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-58427710301_109200/,Piso en alquiler en La Barceloneta en La Barceloneta por 1.870 €/mes,"The apartment consists of 2 bedrooms with double beds in each and a dressing room or storage room, with a bathroom equipped with a shower. It is located in the attractive barceloneta neighbourhood, just 5 minutes from the beach. This apartment is very well connected and can be easily reached by ...",1870,ciutat vella la barceloneta 1 0/,85 m²,No indicada,,,,,ut1364274,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_badal-58345285844_109200/,Piso en alquiler en Sants-Badal en Sants-Badal por 1.400 €/mes,"🏡 bright and cozy apartment in vibrant sants, barcelona! 🏡 apartment features 🌟 nestled on the fourth floor, this charming apartment offers a bright, harmonious, and cozy living space in the heart of barcelona''s sants district. The modern design combines comfort with style, creating a warm lo...",1400,sants badal 4 0/,35 m²,No indicada,,,,,ut1522367,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-58348226712_109200/,Piso en alquiler en El Raval en El Raval por 2.800 €/mes,"This brand-new apartment offers a modern, functional, and bright design. It has been thoughtfully designed for comfortable stays and has everything you need to feel at home from day one. Layout spacious and bright living room with contemporary furniture and access to the balcony. Fully equippe...",2800,el raval 2 0/,91 m²,No indicada,,,,,ut1660218,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-57580431216_109200/,Piso en alquiler en La Barceloneta en La Barceloneta por 1.800 €/mes,"English-cozy apartment in barceloneta – just 1 minute from the beach summary this cozy apartment will be your perfect home during your stay in barcelona (although you might fall so in love that you won’t want to leave). Designed for a maximum of 3 people, it combines functionality, comfort, and ...",1800,ciutat vella la barceloneta 6 0/,36 m²,No indicada,,,,,ut1222681,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-57528293952_109200/,Piso en alquiler en El Poblenou en El Poblenou por 2.300 €/mes,"English-elegant and luxurious apartment with jacuzzi – poblenou, barcelona looking for a modern, bright, and well-located apartment for your temporary stay in barcelona? this recently renovated apartment, decorated in an elegant style, is just a few meters from the beach and in the heart of the ...",2300,sant marti el poblenou 2 0/,70 m²,No indicada,,,,,ut1507148,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-57526560118_109200/,Piso en alquiler en La Barceloneta en La Barceloneta por 2.000 €/mes,"English-elegant apartment in barceloneta – just steps from the beach looking for a modern, bright, and recently renovated apartment for your temporary stay in barcelona? this apartment, furnished with high-quality furniture and equipped with all the comforts, is located in the heart of barcelone...",2000,ciutat vella la barceloneta 8 0/,45 m²,No indicada,,,,,ut1552473,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08015-56741844594_109200/,Piso en alquiler en La Nova Esquerra de L'Eixample en La Nova Esquerra de l'Eixample por 3.000 €/mes,"Seasonal apartment in eixample with stunning sunny terrace enjoy the city from this spacious and bright seasonal rental, ideally located in the heart of eixample. With a modern and functional design, this home offers the perfect balance between indoor comfort and outdoor living. It features: 3 do...",3000,la nova esquerra de eixample 4 0/,123 m²,No indicada,,,,,ut1646964,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-55842646979_109200/,Piso en alquiler en Sant Antoni en Sant Antoni por 2.000 €/mes,"Modern 1 bedroom apartment located in central part of barcelona, near famous sant antoni market and walking distance to pl. Catalunya. It is fully furnished and equipped. Apartment has 1 bedroom with double bed and access to lovely balcony living room with comfortable sofa, tv, a nice small balc...",2000,eixample sant antoni 9 0/,65 m²,No indicada,,,,,ut1619317,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-vilapicina_la_torre_llobeta08031-55924160213_109200/,Piso en alquiler en Vilapicina-La Torre Llobeta en Vilapicina-La Torre Llobeta por 2.062 €/mes,"Ideal apartment for students, very central with all services at street level, very bright and beautiful views of the city of barcelona, ​​​​it is delivered fully furnished and equipped with everything, bed linen, towels, fully equipped kitchen, equipped bathrooms, etc. , the price varies dependin...",2062,vilapicina la torre llobeta 3 0/,75 m²,No indicada,,,,,ut1548702,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-55848777025_109200/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 2.000 €/mes,"Fully-equipped studio apartment in a co-living building. Enjoy the privacy and comfort of your own apartment, while you also enjoy the common areas to work, study and socialise with your neighbours, and fully experience a community way of living. In this fully automated building, you will have t...",2000,el fort pienc 5 0/,25 m²,No indicada,,,,,ut1349541,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-55834932446_109200/,Piso en alquiler en El Poblenou en El Poblenou por 3.714 €/mes,"💢💢💢 the apartment in barcelona has 2 bedrooms and has capacity for 4 people. The apartment is 90 m2. The accommodation is equipped with the following items: lift, washing machine, dryer, iron, internet (wi-fi), balcony, electric heating, air-conditioned, 1 tv. In the open plan kitchen, ref...",3714,sant marti el poblenou 6 0/,90 m²,No indicada,,,,,ut1532430,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-55892614930_109200/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 1.800 €/mes,"Alquiler vacacional precioso inmueble de 40m2 amueblado en alquiler, ubicado en el eixample de barcelona desde donde podrás contar con una perfecta comunicación tanto de transporte público (metro, autobús y tranvía) como de todo tipo de comercios y a muy pocos metros de sagrada familia. Este boni...",1800,el fort pienc 0 0/,40 m²,No indicada,,,,,ut1565011,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-55917737616_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 2.940 €/mes,"3-bedroom apartment in the center of barcelona, very close to la rambla, el born, and barceloneta. It features wi-fi internet connection, air conditioning, and a safe. You will also find a fully equipped kitchen, two bathrooms, and a bright living room with a comfortable sofa, smart tv, tables, ...",2940,el barri gotic 6 0/,80 m²,No indicada,,,,,ut1612648,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08015-55905875782_109200/,Piso en alquiler en La Nova Esquerra de L'Eixample en La Nova Esquerra de l'Eixample por 2.935 €/mes,"English-apartment in the heart of barcelona – l’eixample looking for a comfortable, bright, and well-connected place for your temporary stay in barcelona? this spacious apartment, fully furnished and ready to move in, is ideal for stays from 1 to 11 months. Apartment features: maximum capacity:...",2935,la nova esquerra de eixample 2 0/,90 m²,No indicada,,,,,ut1507144,,,Central,,,,2026-05-26
